M1;M2;M3;M4;M5;M6;M8_Id;M8_ExternalId;M8_Value;M9_Id;M9_ExternalId;M9_Value;M10_Id;M10_ExternalId;M10_Value;M11_Id;M11_ExternalId;M11_Value;M12;M13_Id;M13_ExternalId;M13_Value;M14;M15_Id;M15_ExternalId;M15_Value;M16;M17_Id;M17_ExternalId;M17_Value;M18.1_Id;M18.1_ExternalId;M18.1_Value;M18.2_Id;M18.2_ExternalId;M18.2_Value;M18.3_Id;M18.3_ExternalId;M18.3_Value;M19.1_Id;M19.1_ExternalId;M19.1_Value;M19.2_Id;M19.2_ExternalId;M19.2_Value;M19.3_Id;M19.3_ExternalId;M19.3_Value;M20_Id;M20_ExternalId;M20_Value;M21_Id;M21_ExternalId;M21_Value;M22;M23;M24_Id;M24_ExternalId;M24_Value;M25;M26_Id;M26_ExternalId;M26_Value;M27_Id;M27_ExternalId;M27_Value;M28;M29_Id;M29_ExternalId;M29_Value;M30_Id;M30_ExternalId;M30_Value;M35;M36;M37;M38.1;M38.2;M39.1;M39.2;M39.3;M40;M41;M42;M43;M44;
37807;37816;="M.02.02.01";="Enquêtes";="Un dossier par enqûete (sondage, questionnaire). Dans l'intitulé : destinatiares de l'enquête (p.ex.: Toutes les communes, archivistes communaux, autre). ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49487;37816;="M.02.02.02";="Suivi";="Les communes sont différenciées via une métadonnée.Type de demande: liste fermée (p.ex.: GD, calendrier, local, conservation, etc.). Dossier d'affaire: chaque demande, chaque expertise. Nommage: nom de la commune, année d'ouverture, et type de demande. Pas de structure de dossier ni de modèles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37812;37816;="M.02.02.03";="Demandes";="Demandes ponctuelles reçues ou envoyées, sans expertise. Dossier: demande avec réponse (incluant échanges et rapports). Sauf demande scientifique.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE_SIMPLE";="Demande simple";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37813;37816;="M.02.02.04";="Expertises";="Peut être initié par une commune (demande) ou les ACV. Incluant les conseils en matière de préservation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";495;="EXPERTISE";="Expertise";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
37815;37816;="M.02.02.05";="Projets";="Dossier par projet Intitulé par mot clés. Incluant les relation avec les affaires communales, lorsque cela concerne les communes. Y compris restitution des fonds comunaux.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49512;167;="M.02.03";="Domaine privé";="Dossiers par demande (p.ex.: conseil sur gestion/organisation des archives). Année et demandeur. Par exemple: 2022_Fédératon_vaudoise_des_jeunesses_campagnardes.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE_SIMPLE";="Demande simple";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";1;="LIBRE";="Libre";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
49501;49512;="M.02.03.00";="Administration";="Essentiellement de l'administration, notamment listes: dossiers annuels. Les relations avec les affaires communales sont placées dans Projets. La plannification se fait dans Direction. Pas de structure de dossier, pas de modèle.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1032;="";="POL_Prive-Secretariat";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49503;49512;="M.02.03.01";="Enquêtes";="Un dossier par enqûete (sondage, questionnaire). Dans l'intitulé : destinatiares de l'enquête (p.ex.: Toutes les communes, archivistes communaux, autre). ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49505;49512;="M.02.03.02";="Suivi";="Les communes sont différenciées via une métadonnée.Type de demande: liste fermée (p.ex.: GD, calendrier, local, conservation, etc.). Dossier d'affaire: chaque demande, chaque expertise. Nommage: nom de la commune, année d'ouverture, et type de demande. Pas de structure de dossier ni de modèles.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49507;49512;="M.02.03.03";="Demandes";="Demandes ponctuelles reçues ou envoyées, sans expertise. Dossier: demande avec réponse (incluant échanges et rapports). Sauf demande scientifique.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";220;="DEMANDE_SIMPLE";="Demande simple";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49509;49512;="M.02.03.04";="Expertises";="Peut être initié par une commune (demande) ou les ACV. Incluant les conseils en matière de préservation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";495;="EXPERTISE";="Expertise";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49511;49512;="M.02.03.05";="Projets";="Dossier par projet Intitulé par mot clés. Incluant les relation avec les affaires communales, lorsque cela concerne les communes. Y compris restitution des fonds comunaux.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
1251;29;="M.03";="Evaluation";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";80;="SPECIAL";="Délai de protection spécial";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";0;="";="À définir";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
49516;1251;="M.03.00";="Administration";="Dossier annuel de planification de la formation.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";9;="NUMERIQUE";="Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1033;="";="POL_Archivistes";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33950;1251;="M.03.01";="Projets";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1033;="";="POL_Archivistes";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33407;1251;="M.03.02";="Propositions cantonales";="PGA est utilisé de façon temporaire, un dossier par versement/demande (chacune constitue un dossier). Proposition des dossiers arrivés au termes de leur durée d'utilité : versement ou élémination. Nommage: OJV_SGOJ_2021-09-17_V, OJV_SGOJ_2021-09-21_E . Workflow sur les borderaux: p.ex. tâche de validation par les entités et les archives cantonales. Pour les versements, aussi saisi dans l'AIS, le versement est rattaché aux fonds. Métadonnée: Cote du fonds. Y compris éliminations exceptionnelles par les ACV. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";419;="DEMANDE_PROPOSITION_PARA_PUBLIC";="Demande proposition (para)public";507|9|235;="NUMERIQUE|";="Analogique longue durée*|Numérique PGA|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1016;="";="POL_Admin_VD";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33408;1251;="M.03.03";="Propositions parapubliques";="Propositions : dès la réception de la demande (voir structure du dossier pour les détails), inclus convention et éliminations. - Structure des dossiers (modèle de dossier): le même que pour ""Propositions privées"". Note: pas de convention, le sous-dossier correspondant est en pratique laissé vide. Métadonnées (une variante de celles pour le privé): - Institution - Représentant - Statut de la prise en charge : en attente / arrivé - Cote du fonds - Identification du versement (AIS)";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";419;="DEMANDE_PROPOSITION_PARA_PUBLIC";="Demande proposition (para)public";8|507|9|235;="ANALOGIQUE|NUMERIQUE|";="Analogique|Analogique longue durée*|Numérique PGA|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1029;="";="POL_Parapublic";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
29017;1251;="M.03.04";="Propositions privées";="Propositions: dès la réception de la demande (voir structure du dossier pour les détails), inclus convention et éliminations. Structure des dossiers (modèle de dossier et de documents): o Initialisation - Réception - Évaluation - Réponse o Conception o Réalisation - Prise en charge o Déploiement - Convention - Bordereau d’élimination Métadonnées : - Institution / nom de famille -> agent: autre - Donateur -> agent: client/bénéficiaire - Statut de proposition : accepté / refusé. -> statut métier - Statut de la prise en charge : en attente / arrivé -> statut métier - Intitulé du fonds -> métadonnées dossiers - Cote du fonds -> métadonnées dossiers - Identification du versement (AIS) -> métadonnées dossiers (projet)";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";530;="DEMANDE_PROPOSITION_PRIVE";="Demande proposition privé";8|507|9|235;="ANALOGIQUE|NUMERIQUE|";="Analogique|Analogique longue durée*|Numérique PGA|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1031;="";="POL_Prive";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
24099;29;="M.04";="Description";="Traitement des fonds dès leur arrivée et jusqu'à leur stockage définitif (réception, stockage provisoire, classement, description, conditionnement, relecture et stockage), géré par des processus au niveau du dossier. Note: le conditionnement et la restauration se trouvent dans les rubriques dédiées.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1033;="";="POL_Archivistes";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
24098;24099;="M.04.00";="Administration";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";9|235;="NUMERIQUE|";="Numérique PGA|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1034;="";="POL_Archivistes-Secretariat";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
49517;24099;="M.04.01";="Suivi";="Suivi par le GT relecture. ";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1033;="";="POL_Archivistes";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33954;24099;="M.04.02";="Projets";="Projets concernant les inventaires, descripteurs, etc.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;1;="ECHANTILLONNAGE";="Échantillonnage";67;="ADMINISTRATIVE";="Administrative";="";172;="SELECTION";="Sélection";1033;="";="POL_Archivistes";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33951;24099;="M.04.03";="Rédaction inventaires";="Rédaction et reprise. Garder un exemplaire papier à jour (ainsi que les inventaires originaux récupérés, p.ex. imprimer le Word).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";425;="HORS_PGA";="Hors PGA";507|235;="";="Analogique longue durée*|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";1;="OUI";="Oui";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1035;="";="POL_Archivistes-Secretariat-Auxiliaires";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
33952;24099;="M.04.04";="Indexation";="Y compris descripteurs.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";425;="HORS_PGA";="Hors PGA";235;="";="Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1035;="";="POL_Archivistes-Secretariat-Auxiliaires";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
21875;29;="M.05";="Conservation analogique";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;0;="";="À définir";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
50090;21875;="M.05.00";="Administration";="";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";395;="AFFAIRE_ADMINISTRATIVE";="Affaire administrative";9|235;="NUMERIQUE|";="Numérique PGA|Numérique AIS";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";13;="5A";="5";208;="0A";="0";="5";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;10;="ELIMINATION";="Elimination";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1254;="";="POL_Conservation_analogique_secretariat";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
19122;21875;="M.05.01";="Gestion du climat";="Rapports de mesures climatiques, analyses de ces données et stratégies mises en place. Système de climatisation, ventilation et utilisation de déshumidificateurs. Historique des systèmes de mesure utilisés et les projets de changement.";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";0;="";="À définir";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="PI";
19134;19122;="M.05.01.00";="Projets";="Y compris de restauration et consolidation. Dossier par projet: p.ex.: ""Placement_datalogeurs_2023"".";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";301;="PROJET";="Projet";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
30105;19122;="M.05.01.01";="Suivi";="Mesures climatiques périodiques. Dossier annuel (structuré par local, notamment les cellules).";="Numéro courant";42;="ACV";="Archives cantonales vaudoises";394;="";="Suivi";8|9;="ANALOGIQUE|NUMERIQUE";="Analogique|Numérique PGA";2;="ORDINAIRE";="Délai de protection ordinaire";="";2;="NON";="Non";="";2;="NON";="Non";="";27;="ORDINAIRE";="Ordinaire";6;="1A";="1 an";24;="DERNIEREMODIFICATION";="Dernière modification";0;="";="À définir";0;="";="À définir";0;="";="À définir";0;="";="À définir";320;="10A";="10";208;="0A";="0";="10";="";5;="DERNIEREMODIFICATION";="A la dernière modification";False;11;="VERSEMENT";="Versement";67;="ADMINISTRATIVE";="Administrative";="";="";="";="";1253;="";="POL_conservation_analogique";-;-;-;-;-;-;-;-;-;-;-;-;="RU";
